date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2019-12-06,6.64,25.88,22.4,27.56,56.4,16.53,39.99,9.18,7.36,69.05,4.35,10.76,19.88,60.83,16.32,10.88,5.51,7.96,5.3,16.53,15.65,2.7,6.34,49.82,34.9,14.18,31.18,11.01,45.57,35.56,9.95,18.29,87.31,13.09,1.98,,6.49,10.0,10.98,14.3,6.16,36.32,67.84,3.92,51.55,145.3,71.59,6.3,,34.5
2019-12-13,6.64,25.79,23.13,27.11,57.94,16.75,39.55,9.27,7.58,70.23,4.52,10.89,20.68,61.45,16.42,10.97,5.54,8.34,5.64,16.48,15.65,2.66,6.37,47.8,35.81,14.18,30.9,11.09,44.28,36.43,9.83,18.72,88.85,13.02,1.94,,6.44,10.15,10.96,15.5,5.93,37.74,67.25,3.95,51.46,145.2,72.45,6.43,,35.0
2019-12-20,6.53,26.62,23.7,26.55,60.92,16.49,38.17,9.23,7.53,69.13,4.39,10.76,20.24,60.27,16.85,10.35,5.19,7.91,5.41,15.84,15.28,2.59,6.02,45.04,34.96,14.05,30.68,10.56,44.36,35.52,9.87,18.26,88.1,12.7,2.01,,6.01,9.98,10.58,14.33,5.93,37.69,61.94,3.99,51.46,142.6,72.87,6.26,,32.7
2019-12-27,6.53,27.45,24.94,26.38,57.85,16.13,34.65,9.46,7.02,67.8,4.52,11.11,20.75,60.02,16.64,9.3,5.25,7.92,5.27,16.48,15.57,2.66,6.07,45.77,35.66,13.67,31.29,10.56,44.68,37.12,9.67,18.11,87.91,13.05,1.98,,5.99,10.1,10.89,15.86,6.03,38.25,62.08,4.09,51.28,143.5,71.66,6.42,,33.0
2020-01-03,6.64,26.99,26.72,25.4,59.13,16.57,33.65,9.96,6.94,67.8,4.39,11.44,21.29,58.72,16.42,9.92,5.5,8.34,5.44,16.83,15.36,2.73,6.24,46.34,36.92,13.64,31.9,10.79,45.32,38.12,9.4,18.75,84.37,13.09,2.17,,6.11,10.25,11.29,17.04,6.04,39.54,62.6,4.11,51.1,148.0,72.39,6.71,,34.3
2020-01-10,6.5,25.7,28.01,25.59,56.23,16.79,31.45,10.3,6.77,64.85,4.32,11.37,20.79,59.28,15.4,9.65,5.46,8.3,5.41,16.31,14.81,2.66,6.15,46.18,36.16,13.12,30.85,10.77,45.0,37.52,8.64,18.11,85.5,13.16,2.14,,5.94,10.15,10.87,17.58,5.98,38.33,61.42,3.99,51.1,146.2,72.64,6.76,,34.0
2020-01-17,6.93,26.53,30.52,25.65,56.32,18.62,30.7,11.54,6.88,64.41,4.25,11.37,20.97,57.91,15.01,9.83,5.68,8.72,5.65,16.48,14.96,2.73,6.42,45.45,36.41,12.32,30.9,10.6,44.84,39.03,8.72,18.39,87.87,13.02,2.43,,6.34,10.45,11.05,19.96,6.28,38.68,63.56,4.09,51.06,146.0,72.39,7.15,,33.15
2020-01-24,7.1,26.71,30.47,25.31,55.64,18.99,32.64,11.59,7.0,64.85,4.32,11.37,19.88,58.9,15.15,10.35,5.73,8.91,5.67,16.4,14.96,2.88,6.56,43.91,37.74,12.42,31.07,10.77,45.57,39.47,8.68,19.02,87.76,12.98,2.4,,6.36,10.9,11.46,20.47,6.01,40.62,64.44,4.16,51.06,147.0,74.11,7.66,,32.5
2020-01-31,6.79,26.81,29.51,24.47,53.76,18.33,33.27,11.27,7.17,73.33,4.23,11.67,19.52,56.54,14.23,10.0,5.52,8.61,5.75,15.84,14.78,2.73,6.12,40.51,35.66,13.12,30.57,10.77,44.6,37.73,8.76,18.01,79.85,13.12,2.43,,5.98,10.3,10.7,20.8,5.98,38.03,64.52,4.04,51.06,139.7,71.29,7.33,,30.95
2020-02-07,6.93,24.78,29.73,23.62,50.78,17.59,33.52,12.6,6.8,70.68,3.98,11.5,19.16,53.32,13.88,9.65,5.92,8.68,5.48,15.67,14.43,2.8,6.33,40.35,34.49,13.25,29.79,10.83,41.88,36.43,7.93,17.25,72.32,12.56,2.99,,5.84,11.0,10.56,21.75,5.97,38.81,64.08,4.11,50.66,127.6,65.96,8.18,,31.05
2020-02-14,7.36,24.13,28.27,23.12,48.99,17.3,39.67,12.53,6.91,71.26,4.08,11.24,19.56,54.31,13.81,9.56,5.79,8.13,5.23,15.58,14.38,2.76,6.28,40.67,33.76,13.94,30.23,10.81,42.68,35.78,8.33,17.63,74.01,14.84,2.83,,5.81,11.55,10.91,23.23,5.97,38.46,63.04,4.23,49.9,129.2,65.65,8.8,,31.45
2020-02-21,7.19,24.32,28.94,24.69,48.99,17.23,42.06,12.27,6.97,71.12,4.3,11.24,20.21,53.38,14.3,10.35,5.62,8.18,5.57,15.62,14.23,2.8,6.31,41.72,34.9,13.58,30.35,10.81,42.76,36.95,8.6,17.91,69.06,15.48,2.75,,5.81,11.25,11.05,22.52,6.06,38.68,63.78,4.25,48.26,128.5,65.84,9.29,,30.7
2020-02-28,6.64,22.38,25.95,23.23,46.86,16.27,39.48,11.68,6.83,72.59,4.1,11.08,19.88,46.61,13.13,10.79,5.46,7.77,5.1,15.37,14.15,2.76,5.96,40.26,33.45,13.18,29.68,10.72,40.2,35.56,7.82,17.2,66.11,15.3,3.46,,5.33,11.35,10.39,17.47,6.04,34.61,57.88,4.25,46.66,122.0,64.49,9.04,,28.5
2020-03-06,7.36,23.12,25.67,23.57,46.86,16.64,41.74,11.82,6.86,69.35,4.29,11.31,19.6,48.41,13.52,11.14,5.52,7.7,5.08,15.58,14.35,3.43,5.96,41.16,32.94,13.05,29.79,10.79,40.2,35.35,8.01,17.09,64.84,14.67,5.08,,5.53,12.1,10.49,16.12,6.21,35.87,58.99,4.3,46.66,122.9,64.0,8.93,,28.7
2020-03-13,6.21,19.25,19.27,19.32,33.65,14.52,32.96,9.39,5.9,58.22,3.71,10.11,16.38,34.32,10.87,,4.21,6.22,3.78,13.74,12.46,2.76,4.61,37.67,23.89,11.59,29.07,10.27,28.35,25.76,6.17,13.97,52.95,11.19,4.21,,4.19,9.3,7.89,11.21,5.36,28.82,49.4,3.5,38.22,99.5,58.3,6.84,,22.55
2020-03-20,6.7,18.98,18.96,20.5,31.61,14.52,33.58,9.34,6.3,57.12,4.1,10.17,17.42,35.38,11.96,8.6,4.1,6.63,3.94,13.74,12.17,2.72,4.7,39.7,23.92,11.82,28.4,10.43,32.83,23.42,6.71,15.86,48.73,10.52,4.6,,4.62,9.81,8.24,10.75,5.91,28.52,50.51,3.43,39.42,98.0,54.51,6.78,,21.9
2020-03-27,5.69,16.58,18.68,20.25,34.08,14.04,33.77,8.72,5.9,60.87,3.96,9.88,16.05,36.43,11.33,7.55,3.86,5.82,3.3,13.39,11.25,2.37,4.39,39.45,20.6,11.16,28.95,10.35,31.23,23.46,5.96,15.06,47.96,8.83,4.92,,4.29,8.75,7.63,8.78,5.62,27.35,44.24,3.17,36.44,96.5,56.96,6.39,,19.4
2020-04-03,5.23,16.12,18.39,19.69,34.51,13.71,28.81,8.52,5.62,58.22,4.25,9.65,15.54,37.24,10.58,7.55,3.78,5.94,3.38,12.1,10.78,2.41,4.16,40.18,19.85,11.0,28.84,10.31,33.91,21.94,5.98,15.25,49.69,8.94,5.08,,4.26,7.99,7.32,8.52,4.6,28.09,41.44,3.08,38.22,99.2,57.88,5.62,,19.4
2020-04-10,5.49,17.96,21.05,22.98,40.04,13.27,33.9,9.07,6.32,64.85,4.69,9.78,16.85,40.97,11.75,8.73,3.99,6.37,3.7,13.31,11.65,2.56,4.6,47.8,22.59,12.29,28.95,10.37,33.82,25.7,6.88,15.89,55.33,9.6,6.41,,5.08,9.15,7.89,10.08,4.94,30.68,50.51,3.36,42.66,102.0,61.24,6.06,,23.7
2020-04-17,5.92,19.8,21.36,23.79,41.75,14.74,38.29,9.39,6.6,65.59,4.81,9.88,18.51,41.9,12.67,9.7,4.3,6.98,4.32,14.68,11.97,2.88,4.86,49.42,24.58,12.75,29.01,10.35,35.09,26.5,7.18,16.4,64.27,10.13,6.88,,5.16,9.9,8.41,10.18,5.13,30.9,49.77,3.43,42.35,116.0,61.24,7.17,,26.5
2020-04-24,5.83,19.25,20.57,25.34,40.47,14.11,35.47,8.79,7.28,68.91,5.15,9.85,18.4,40.84,12.46,8.86,4.08,7.48,5.06,14.68,11.88,2.76,4.66,46.83,26.35,13.08,29.23,10.35,34.58,26.41,7.5,15.65,69.29,9.78,6.3,,5.06,9.15,8.08,10.49,5.12,29.9,49.11,3.38,41.33,116.5,60.82,6.48,,24.4
2020-05-01,5.86,22.11,20.09,26.55,39.36,14.55,39.36,9.16,7.42,68.76,5.03,9.75,18.36,39.35,13.17,9.78,4.09,7.41,5.12,14.85,12.15,2.76,4.64,47.64,25.78,13.61,29.62,11.1,33.99,25.22,8.33,15.97,62.54,9.67,6.3,,4.97,9.1,8.13,10.85,4.94,29.39,46.9,3.38,40.84,115.5,60.63,6.68,,23.1
2020-05-08,6.15,22.02,21.41,26.03,40.04,14.7,42.18,9.48,8.06,72.22,4.89,9.78,19.38,42.64,12.92,10.97,4.22,8.2,5.52,17.51,12.32,2.84,4.77,47.8,26.19,13.38,29.57,10.81,35.6,25.7,8.05,16.42,65.22,10.03,6.33,,5.04,9.4,8.36,11.23,5.16,30.25,50.14,3.38,42.84,115.2,64.0,7.01,,25.0
2020-05-15,6.21,21.19,22.46,27.5,42.51,15.1,43.31,9.87,8.94,70.14,4.93,9.94,20.45,45.25,13.91,10.79,4.56,8.25,6.34,18.46,13.22,2.96,5.06,52.25,26.25,13.91,29.34,11.59,38.72,28.27,8.01,17.01,66.07,10.38,6.77,,5.48,10.2,9.73,11.82,5.98,33.02,52.35,3.55,42.66,114.0,69.21,7.74,,24.4
2020-05-22,6.5,21.65,22.4,27.62,42.34,14.7,43.63,10.44,9.08,71.21,4.94,10.85,20.75,46.49,13.81,11.14,4.75,9.08,6.44,24.3,12.78,3.0,5.09,51.44,27.45,13.71,29.79,11.65,39.56,28.18,8.01,16.82,67.53,10.48,4.72,,5.42,10.3,10.2,11.41,6.23,35.09,56.78,3.6,43.55,114.8,70.06,8.05,,26.0
2020-05-29,6.61,24.41,22.79,28.09,42.77,14.55,47.08,10.28,10.4,70.6,5.26,11.05,20.32,46.24,13.95,11.14,4.67,9.41,7.11,25.67,12.61,3.12,5.03,50.88,26.69,13.94,30.07,12.14,39.48,27.7,8.21,16.74,67.07,10.45,5.55,,5.66,10.2,9.85,10.49,5.84,36.73,55.74,3.78,43.11,113.3,69.51,7.53,,26.9
2020-06-05,7.33,23.95,23.58,28.91,42.47,14.19,45.2,11.22,11.35,70.83,5.12,11.57,20.49,47.79,14.05,11.14,5.43,9.13,6.9,28.8,13.36,3.43,5.22,51.04,26.98,13.98,30.35,12.05,39.81,28.18,8.25,17.03,68.68,10.62,6.26,,6.0,10.7,10.04,11.36,6.21,38.5,56.85,4.13,42.66,114.1,72.15,7.79,,28.4
2020-06-12,6.93,24.32,22.29,28.32,41.58,13.78,42.06,10.12,10.12,66.34,4.84,11.41,19.05,43.51,13.1,10.53,5.07,8.44,6.83,26.18,13.28,3.35,4.98,46.18,25.94,13.25,30.18,11.68,36.19,25.26,7.9,15.7,66.76,10.62,5.9,,5.58,11.2,9.73,10.31,5.47,35.65,54.2,3.85,39.99,112.0,72.27,7.2,,25.3
2020-06-19,6.87,24.13,23.25,30.5,40.9,14.0,39.3,10.6,10.68,69.99,4.96,11.63,19.73,45.43,13.66,10.92,5.22,9.3,8.02,25.5,13.59,3.43,5.06,46.66,26.51,14.14,32.85,11.12,39.81,25.75,8.25,16.45,63.81,10.52,5.51,,5.73,11.55,9.54,10.8,5.87,36.73,56.11,3.99,40.44,111.0,70.55,7.3,,27.5
2020-06-26,6.87,24.6,23.08,32.32,40.9,13.82,42.81,10.53,10.79,68.85,5.4,11.54,19.82,45.0,13.98,10.62,5.15,9.44,8.78,25.58,13.8,3.43,5.08,45.94,26.51,14.47,33.02,11.16,38.8,26.77,8.21,16.56,61.39,10.31,5.63,,6.08,11.6,9.68,11.1,5.87,36.34,56.04,4.16,41.55,108.2,71.41,7.28,,26.6
2020-07-03,6.7,24.6,22.15,32.26,39.7,13.27,53.42,10.24,11.16,69.61,5.03,11.37,19.69,44.32,13.38,10.18,4.94,9.54,8.19,24.9,13.65,3.23,4.92,46.34,25.81,14.37,34.08,11.21,38.38,26.01,7.61,16.58,64.46,9.78,5.12,,5.85,11.15,9.33,10.54,5.9,35.65,56.78,4.16,40.4,107.5,70.11,6.92,,26.2
2020-07-10,7.02,24.69,23.25,31.91,40.47,13.38,49.9,10.99,11.27,71.51,5.1,11.37,20.36,46.55,13.66,10.35,5.31,9.65,8.12,26.36,13.86,3.43,5.06,46.5,26.47,14.8,35.91,11.44,39.14,26.63,7.87,17.06,78.65,10.2,5.23,,6.02,11.7,9.85,10.96,6.1,36.04,59.36,4.39,40.44,108.1,71.97,7.4,,27.35
2020-07-17,6.96,24.5,23.36,32.03,40.9,13.16,52.42,10.99,11.38,71.66,5.23,11.21,20.54,47.01,13.91,10.49,5.32,9.89,8.02,27.08,14.7,3.39,5.09,45.94,26.73,15.23,34.58,11.54,39.52,26.72,7.97,17.62,75.58,10.62,5.08,,6.32,11.6,9.78,11.54,6.2,36.13,60.09,4.58,40.66,109.0,72.41,7.33,,27.0
2020-07-24,7.02,24.41,22.48,31.43,39.02,13.01,49.72,10.56,,70.2,5.19,11.24,20.07,46.29,13.77,10.13,5.21,9.65,7.53,27.13,14.38,3.55,4.95,43.5,26.1,15.02,35.08,11.51,38.63,26.15,7.59,17.83,71.36,10.41,4.84,,6.04,11.15,9.59,11.28,6.01,35.48,57.51,4.74,39.95,107.5,70.86,7.28,,27.9
2020-07-31,6.55,22.57,20.31,29.4,33.65,12.5,42.37,9.62,9.7,71.2,4.75,10.66,18.63,42.0,12.92,8.6,4.57,9.02,6.71,25.67,13.8,3.19,4.57,39.78,22.88,14.17,35.52,11.77,35.26,22.16,7.2,17.03,64.84,9.43,4.56,,5.45,9.9,8.6,9.96,5.62,32.84,55.01,4.09,37.33,95.0,66.39,6.48,,25.3
2020-08-07,6.9,25.79,21.58,30.53,38.77,12.76,48.21,10.35,10.57,74.36,5.03,10.76,19.82,45.25,14.34,9.26,5.15,10.1,7.53,29.1,14.35,3.31,4.76,43.75,24.96,15.3,35.8,11.56,37.62,24.64,7.45,18.1,69.83,10.03,5.0,,5.83,10.55,9.12,10.59,6.01,35.87,58.77,4.67,38.93,101.0,71.35,6.99,,26.4
2020-08-14,7.36,27.54,22.2,31.13,40.0,12.94,49.59,10.83,10.53,74.97,5.29,10.92,20.36,46.88,14.8,9.65,5.41,10.31,7.91,28.84,14.23,3.43,4.92,44.07,26.0,15.51,35.69,11.77,38.97,24.82,7.9,18.68,70.21,9.88,5.0,,6.02,10.85,9.35,10.78,5.98,35.87,58.18,4.86,39.11,101.6,72.35,7.09,,26.85
2020-08-21,7.8,28.0,21.67,33.11,38.6,13.05,49.09,10.76,11.06,74.2,5.35,10.89,20.43,46.36,15.96,10.27,5.33,10.14,8.02,30.48,14.45,3.51,4.96,42.13,25.81,15.51,34.8,12.35,39.1,24.82,7.93,18.87,69.06,9.85,5.27,,5.87,10.7,9.5,10.54,6.13,35.87,58.99,4.88,38.22,99.7,71.66,7.02,,26.45
2020-08-28,8.1,,22.29,34.13,40.64,14.0,50.82,11.4,12.92,80.74,5.96,11.02,21.71,48.18,16.46,10.84,5.58,10.31,8.19,32.31,15.19,3.63,5.24,43.67,28.43,16.29,34.86,13.69,44.54,26.37,7.97,19.48,71.17,10.31,5.35,,6.2,11.4,10.06,11.22,6.35,36.13,58.25,5.3,40.57,99.8,73.09,7.59,,27.2
2020-09-04,7.88,37.86,23.3,33.23,43.03,13.49,48.6,11.72,12.82,80.74,5.88,11.05,21.41,48.25,16.51,10.44,5.88,10.37,8.19,31.41,15.38,3.63,5.19,44.07,29.38,16.01,35.19,13.45,43.85,26.63,8.13,19.7,73.67,10.1,5.55,,6.1,11.25,10.25,10.72,6.61,36.73,58.4,5.37,42.0,105.5,76.75,7.56,,27.7
2020-09-11,7.84,40.53,22.85,33.53,40.3,13.12,48.08,11.52,13.18,77.66,6.2,10.92,21.19,46.69,17.39,11.14,5.94,10.33,8.26,32.13,14.85,3.59,5.18,44.23,29.63,16.58,34.97,16.39,43.07,26.41,7.9,20.76,72.52,9.88,5.47,,6.44,11.15,10.04,11.09,6.58,35.48,57.59,5.23,39.99,106.0,77.06,7.4,,28.4
2020-09-18,8.07,38.41,22.91,35.92,41.45,13.71,47.75,11.68,13.13,82.58,6.22,10.92,21.67,47.01,17.39,11.19,5.86,10.75,9.38,33.21,14.98,3.98,5.3,43.75,29.72,16.9,35.3,17.56,42.99,26.5,7.93,21.4,72.21,10.06,5.66,,6.5,11.45,10.11,10.8,6.51,35.61,56.78,5.49,42.22,105.3,77.31,7.46,,28.25
2020-09-25,8.33,37.86,23.13,36.4,42.0,13.34,47.62,11.95,13.26,77.35,6.2,11.18,21.92,47.86,17.8,11.14,6.15,10.85,10.46,33.84,15.16,4.18,5.73,44.56,31.9,16.68,35.41,18.73,44.28,27.7,8.13,21.56,71.82,10.2,6.06,,6.75,12.45,10.61,10.83,6.75,37.21,56.85,5.98,42.0,105.8,79.3,7.66,,28.6
2020-10-02,8.4,37.31,23.13,37.06,41.83,13.45,44.75,12.41,13.74,80.66,6.59,11.05,21.97,47.14,17.87,11.37,6.43,11.38,11.08,33.07,15.1,4.69,5.79,44.48,33.13,16.43,35.52,18.57,43.5,27.39,8.17,22.25,70.56,11.26,6.06,,7.27,13.75,10.82,11.06,7.06,36.65,56.78,6.77,41.11,105.5,82.78,7.87,,27.8
2020-10-09,8.7,36.85,22.74,35.76,42.3,13.93,40.51,12.46,13.94,79.51,6.53,11.18,22.06,48.83,17.99,12.33,6.34,11.86,11.05,32.76,15.04,4.54,5.89,51.44,34.71,16.72,34.41,18.08,42.82,27.92,8.37,22.06,72.52,11.54,6.06,,7.32,13.6,10.16,11.04,6.98,36.52,56.48,7.7,41.02,104.0,80.89,7.64,,27.65
2020-10-16,9.19,35.65,23.84,34.5,45.92,13.53,37.84,13.97,13.77,80.28,6.31,11.44,22.14,48.83,17.43,12.52,6.33,12.28,10.53,32.49,14.82,5.09,5.93,65.62,34.55,16.43,34.74,18.15,42.64,28.8,8.05,22.25,73.09,11.12,6.41,,7.36,13.85,10.82,11.01,7.02,38.24,57.44,7.47,43.6,105.8,81.27,7.84,,27.8
2020-10-23,9.68,36.75,24.49,33.62,47.29,13.64,37.84,14.75,13.58,79.89,6.33,11.41,23.44,48.05,17.36,13.16,6.51,12.54,10.8,31.95,14.85,4.89,6.34,68.94,34.88,16.29,34.8,18.1,42.73,30.36,8.21,22.52,71.17,11.19,6.22,,7.36,14.8,11.38,10.78,7.15,37.55,57.51,7.84,44.53,105.0,81.27,8.34,,28.3
2020-10-30,9.04,36.85,22.0,34.19,43.91,12.86,37.44,13.42,13.23,77.66,5.99,11.21,22.23,46.88,16.69,12.79,6.22,12.96,10.46,30.87,14.88,,5.98,66.59,33.02,16.05,34.41,19.66,41.44,29.91,7.7,21.88,70.9,10.57,5.98,,6.95,13.5,10.44,9.88,6.5,36.13,56.78,7.49,45.11,102.1,80.89,7.69,,26.0
2020-11-06,9.34,36.48,22.26,33.62,45.12,12.9,37.64,13.88,13.82,79.2,6.34,11.08,22.66,46.49,17.32,13.71,6.53,12.75,11.33,32.13,15.5,,6.11,71.13,34.24,16.12,34.63,20.47,41.91,32.57,7.71,22.25,70.98,11.15,6.22,,7.01,13.5,10.35,9.91,6.64,36.78,55.82,,47.11,105.7,82.55,7.72,,26.1
2020-11-13,9.91,36.11,22.4,34.31,46.68,13.25,40.38,14.29,15.31,79.89,6.51,11.15,23.27,47.6,19.61,15.55,6.69,13.25,12.34,32.62,15.29,4.57,6.28,75.1,35.52,16.47,34.52,19.82,41.53,32.57,7.88,23.58,70.21,11.8,6.88,,7.15,13.7,10.58,9.83,6.91,37.42,56.92,7.73,47.46,112.2,80.89,7.8,,27.05
2020-11-20,10.24,35.19,22.96,36.76,49.45,13.21,39.86,15.27,15.31,79.12,6.4,11.05,23.83,53.07,19.84,17.76,6.55,14.85,13.14,31.95,15.35,4.73,6.49,66.19,35.87,16.29,34.35,19.77,43.76,32.79,8.06,23.37,72.9,12.57,6.77,,7.5,14.25,11.1,10.07,7.01,39.33,57.51,7.98,46.44,113.0,83.08,8.29,,27.9
2020-11-27,10.32,39.94,24.15,36.57,47.46,13.45,41.88,15.66,15.31,79.51,6.42,11.21,24.17,54.37,20.43,17.76,6.8,14.72,13.03,32.22,16.31,4.85,6.51,67.81,36.16,16.26,33.97,20.27,44.19,33.77,8.11,24.67,74.82,12.93,6.73,,7.78,14.6,11.15,10.85,7.05,40.62,60.98,7.86,47.11,120.2,83.08,8.85,,27.9
2020-12-04,10.21,38.73,23.47,38.89,48.93,13.95,40.84,15.57,15.93,79.2,6.4,11.18,23.96,55.34,21.76,17.49,7.11,15.59,13.1,32.35,16.77,5.12,7.01,68.05,36.6,16.65,33.58,21.72,43.76,34.34,9.16,25.28,75.6,13.8,6.81,,8.21,15.7,11.74,10.36,7.51,40.28,62.67,8.99,47.02,118.2,82.78,9.19,,28.4
2020-12-11,10.54,37.7,24.77,40.53,49.01,14.26,45.99,15.76,15.93,80.97,6.57,11.08,24.48,55.74,22.65,18.5,7.28,15.99,14.05,34.46,17.55,5.07,7.06,67.97,36.41,16.97,35.47,21.37,45.14,33.94,9.28,25.18,76.8,13.48,6.73,,9.27,15.7,11.95,10.09,7.67,42.0,61.64,8.91,46.62,119.8,84.67,9.17,,28.2
2020-12-18,10.67,38.17,26.35,39.77,49.27,14.8,46.64,15.93,16.2,79.2,6.62,11.11,24.43,54.76,23.68,22.92,7.42,16.03,14.78,35.34,16.99,5.2,7.51,68.62,36.32,16.61,36.86,21.92,44.97,33.85,9.77,24.49,76.76,14.53,6.73,,10.32,16.8,13.46,10.12,8.29,41.49,62.45,9.27,46.53,124.4,83.54,9.84,,29.75
2020-12-25,10.24,39.57,25.67,39.52,50.92,15.46,48.14,15.84,16.06,80.12,6.71,12.22,24.65,54.56,23.17,25.77,7.59,16.83,15.47,34.51,17.49,5.27,7.61,68.05,37.12,16.97,36.75,24.72,45.4,34.16,9.85,25.15,76.96,14.89,6.81,,11.38,16.5,13.2,10.46,8.86,42.26,63.56,8.99,46.97,123.0,82.25,10.1,,29.9
2021-01-01,10.47,37.7,27.11,39.33,56.19,16.58,51.54,16.0,17.28,79.66,6.96,12.67,25.12,56.65,24.05,26.51,7.73,17.21,15.09,34.1,17.98,5.36,7.7,68.05,37.53,17.36,37.19,25.41,46.94,36.04,10.87,25.55,77.54,15.22,6.69,,12.8,17.0,14.15,10.88,9.27,42.65,67.25,9.22,48.22,124.5,82.4,10.36,,31.5
2021-01-08,11.24,40.96,28.29,38.77,58.61,17.28,49.71,18.35,17.68,83.28,7.14,13.03,27.24,60.36,25.46,26.23,8.88,18.05,16.73,35.99,18.98,6.03,8.75,76.25,38.65,17.64,40.37,25.56,48.23,36.62,11.56,27.41,76.68,15.4,7.51,,14.18,18.8,16.53,11.5,9.86,47.05,70.42,9.84,48.93,125.1,85.07,11.52,,34.3
2021-01-15,11.26,48.5,28.29,40.96,60.68,18.44,54.8,18.35,17.89,83.74,7.31,14.04,28.97,60.55,26.5,29.91,8.81,18.64,17.5,36.22,20.46,6.29,8.98,76.25,40.96,17.71,41.82,27.66,48.32,36.66,11.56,28.48,79.48,16.92,7.55,,14.55,20.5,17.15,14.17,9.69,45.66,74.25,9.98,49.5,131.2,86.6,12.1,,36.7
2021-01-22,10.84,47.57,26.68,38.71,57.05,18.06,52.19,17.16,17.89,81.05,7.12,13.19,28.41,56.97,24.2,29.36,8.42,18.64,18.3,38.34,20.46,6.18,8.58,75.43,40.0,17.28,42.92,26.61,47.29,37.06,11.68,28.53,75.21,17.51,7.0,,13.94,20.0,17.22,13.9,9.79,44.87,73.29,9.64,46.71,131.6,84.08,11.83,,36.6
2021-01-29,9.19,46.83,20.94,35.76,44.09,14.76,43.06,13.38,16.42,73.82,5.53,11.05,25.51,47.86,19.84,22.41,6.59,15.56,14.25,33.64,18.79,5.12,7.11,66.0,39.52,15.58,43.09,25.91,39.12,33.49,9.08,24.49,65.91,12.46,5.0,,10.57,15.5,13.98,10.78,7.61,37.25,61.94,8.21,41.11,119.0,73.25,9.19,,29.85
2021-02-05,10.58,52.14,23.81,38.89,51.0,16.51,45.86,16.24,17.45,77.2,6.18,11.57,31.57,53.52,22.32,23.42,7.7,17.65,16.73,37.05,20.28,5.77,8.08,73.38,41.12,17.3,46.19,29.51,44.11,37.02,10.26,28.48,70.56,13.87,6.06,,12.11,17.65,16.68,12.07,9.07,43.09,72.92,9.53,46.66,130.8,82.86,11.92,,32.6
2021-02-12,10.32,52.04,23.24,38.83,49.62,16.2,44.75,16.0,18.39,75.36,6.07,11.37,30.88,51.76,21.87,22.0,7.7,17.21,16.45,38.24,19.22,6.18,8.01,70.51,40.96,16.63,44.21,30.21,44.28,36.84,10.01,28.74,67.46,15.04,5.9,,12.52,17.5,16.63,11.42,9.14,42.26,70.71,9.67,46.22,125.3,80.34,11.89,,31.2
2021-02-19,10.88,55.86,24.67,40.84,52.73,17.24,47.3,16.86,20.08,77.28,6.64,11.7,33.43,57.3,24.05,25.86,8.19,18.22,17.18,41.28,20.77,6.29,8.65,76.74,44.19,16.86,45.9,31.96,47.8,38.85,10.5,31.14,74.05,16.71,6.18,,13.29,18.4,18.05,12.45,9.59,43.22,75.21,10.34,47.82,131.5,82.25,13.13,,34.4
2021-02-26,11.97,53.07,24.56,39.93,50.92,16.39,47.95,17.07,21.6,77.59,6.45,11.57,32.43,56.78,23.98,25.59,8.16,18.38,17.71,44.23,19.72,6.24,8.95,72.64,42.72,16.49,44.78,30.91,49.01,37.91,10.18,29.65,72.11,15.33,6.22,,13.29,18.25,18.09,11.69,9.34,42.39,74.69,10.68,47.2,134.5,79.04,12.61,,33.2
2021-03-05,12.04,54.18,24.53,40.84,51.69,17.01,47.36,17.7,23.62,76.89,7.18,12.09,32.65,60.03,23.76,26.05,8.55,19.2,19.27,44.97,19.66,6.61,9.05,72.15,42.33,16.89,45.74,31.21,49.95,37.02,10.54,29.54,69.56,15.98,6.22,,13.41,18.35,18.38,11.75,9.76,42.3,72.56,11.8,47.51,136.4,78.66,13.33,,34.2
2021-03-12,12.38,54.93,24.96,40.06,52.56,18.6,50.88,17.82,24.23,78.43,7.41,11.96,33.3,60.55,23.98,27.43,8.65,19.6,19.9,46.91,19.57,6.98,9.48,72.15,42.56,17.37,46.52,33.3,48.32,37.6,11.32,29.54,69.45,16.49,6.81,,13.8,19.4,19.08,12.34,9.92,41.95,73.74,12.18,47.06,135.5,78.59,14.37,,34.35
2021-03-19,12.74,53.9,25.82,39.74,52.47,18.21,50.88,18.74,24.8,78.05,7.53,12.48,34.6,58.93,24.42,27.89,8.91,19.6,20.01,46.63,20.03,7.03,9.68,72.97,42.56,16.71,45.51,33.85,48.75,37.87,11.15,28.8,70.34,16.78,7.67,,13.45,19.6,19.6,12.72,10.04,42.3,73.0,12.86,46.93,134.4,77.98,14.73,,34.9
