date,ACB,BCM,BID,BMP,BVH,CII,CTD,CTG,DGC,DHG,DPM,EIB,FPT,GAS,GMD,GVR,HDB,HPG,HSG,KDC,KDH,LPB,MBB,MSN,MWG,NT2,NVL,PDR,PLX,PNJ,POW,REE,SAB,SBT,SHB,SSB,SSI,STB,TCB,TCH,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VPL,VRE
2019-12-06,6.64,26.25,22.37,27.2,56.06,16.86,41.05,9.3,8.04,68.98,4.46,11.02,19.88,60.83,16.14,11.06,5.51,8.22,5.33,16.53,15.68,2.66,6.36,50.63,34.96,14.18,31.74,10.97,45.16,35.65,9.99,18.26,87.76,13.12,1.98,,6.44,10.0,10.94,14.4,6.16,36.36,67.84,3.92,51.5,144.4,70.62,6.39,,34.6
2019-12-13,6.7,26.07,23.64,26.94,57.94,16.68,38.92,9.44,7.5,70.01,4.52,10.92,20.64,60.83,16.71,10.97,5.54,8.2,5.56,16.31,15.71,2.7,6.34,46.99,35.66,14.11,30.62,10.95,44.36,36.21,9.75,18.52,87.84,13.02,1.94,,6.34,10.05,10.94,15.15,5.96,37.86,65.7,3.95,51.55,144.5,71.66,6.4,,33.55
2019-12-20,6.55,27.64,24.12,26.49,61.77,16.6,36.41,9.32,7.25,68.91,4.4,11.02,20.43,59.59,16.89,10.44,5.19,7.92,5.55,15.88,15.42,2.66,6.11,44.56,34.93,13.83,31.01,10.64,45.57,35.91,9.75,18.16,88.17,12.95,2.01,,6.04,10.0,10.77,14.38,5.96,37.82,62.08,4.02,51.46,142.5,72.87,6.39,,32.95
2019-12-27,6.55,27.64,26.07,25.96,58.62,16.13,33.83,9.46,7.0,68.17,4.49,10.98,20.82,60.21,16.64,9.21,5.35,8.11,5.22,16.57,15.59,2.7,6.08,46.1,35.81,13.67,32.24,10.95,45.16,37.52,9.28,18.21,86.82,13.02,2.07,,5.98,10.15,10.96,16.22,5.98,38.76,62.31,4.11,51.19,143.6,72.39,6.42,,33.4
2020-01-03,6.64,26.99,26.35,25.31,58.45,16.93,33.46,9.76,6.83,67.21,4.35,11.21,20.82,58.84,16.11,10.27,5.46,8.32,5.3,17.0,15.3,2.73,6.18,46.58,36.38,13.52,31.18,10.52,45.73,37.65,9.24,18.52,84.6,13.09,2.1,,6.02,10.2,11.17,17.24,6.1,38.85,62.82,4.09,51.24,148.0,72.45,6.65,,34.6
2020-01-10,6.55,25.61,28.94,25.76,57.08,17.45,31.1,10.79,6.74,64.85,4.34,11.7,20.79,59.52,15.58,9.83,5.56,8.34,5.37,16.57,14.84,2.77,6.23,45.77,36.32,12.59,31.07,10.5,44.6,38.38,8.76,18.11,87.95,13.16,2.3,,6.04,10.5,10.94,17.73,6.1,38.68,62.31,3.97,51.02,146.2,72.82,6.86,,33.95
2020-01-17,6.87,26.81,30.19,25.7,56.15,19.06,33.08,11.43,6.94,64.85,4.25,11.57,20.82,57.85,15.15,10.0,5.65,8.61,5.6,16.4,14.96,2.77,6.4,44.56,36.63,12.12,31.18,10.6,45.0,39.34,8.53,18.52,88.32,13.02,2.36,,6.36,10.6,11.05,20.26,6.11,40.84,63.41,4.06,51.06,148.2,72.64,7.14,,32.6
2020-01-24,7.07,26.9,31.31,25.54,57.08,18.69,33.52,11.72,7.08,64.85,4.29,11.34,20.43,58.9,15.26,10.62,5.74,9.06,5.96,16.48,15.01,2.88,6.52,43.26,37.61,12.62,31.18,10.97,45.89,39.6,8.76,18.77,87.57,13.09,2.49,,6.37,10.9,11.43,20.75,6.1,40.36,65.92,4.16,51.06,146.5,74.29,7.69,,32.6
2020-01-31,6.64,25.79,29.06,23.9,50.1,17.96,34.96,11.18,6.91,73.33,3.95,11.6,18.8,53.69,13.52,9.48,5.35,8.3,5.41,16.23,14.49,2.66,6.05,40.59,34.96,12.75,30.68,10.79,42.44,36.56,8.29,17.2,79.85,13.05,2.43,,5.84,10.2,10.2,21.01,5.93,38.33,64.52,3.99,51.02,130.2,66.45,7.31,,30.05
2020-02-07,6.87,24.78,29.17,23.34,50.95,17.45,35.66,12.32,6.83,71.78,4.0,11.37,19.27,53.38,13.77,9.56,5.93,8.39,5.39,15.8,14.43,2.84,6.23,40.43,34.3,13.61,30.12,10.85,41.48,35.82,7.82,17.2,73.45,12.66,2.79,,5.84,11.15,10.46,22.03,5.9,38.89,64.15,4.09,50.84,131.2,67.49,8.26,,32.0
2020-02-14,7.62,23.95,28.21,23.0,48.56,17.45,40.3,12.27,6.88,70.38,4.05,11.24,19.7,54.93,14.09,9.92,5.66,8.17,5.35,15.45,14.2,2.92,6.33,40.35,33.79,13.91,30.18,10.81,42.68,35.87,8.21,17.83,72.82,14.92,2.87,,5.88,11.6,11.01,22.64,6.18,38.59,64.59,4.3,48.88,128.6,65.29,8.85,,31.75
2020-02-21,7.42,24.41,27.93,25.03,49.84,17.08,42.0,11.84,6.91,71.34,4.22,11.24,19.77,53.01,14.05,10.09,5.62,8.11,5.42,15.88,14.23,2.76,6.17,42.94,34.9,13.45,30.07,10.79,42.28,36.34,8.49,17.76,69.29,15.48,2.72,,5.76,11.3,10.91,22.85,6.04,38.46,63.49,4.39,48.84,128.6,66.45,9.38,,30.7
2020-02-28,7.28,23.03,25.67,23.0,46.77,15.76,39.11,11.79,6.86,70.75,4.03,11.18,19.92,47.05,13.42,10.7,5.51,7.7,5.04,15.54,14.23,2.8,5.94,39.7,33.61,13.05,29.79,10.77,41.32,35.43,7.78,17.3,62.16,15.23,3.78,,5.25,11.6,10.51,16.27,6.07,35.61,59.28,4.23,46.84,121.9,64.0,8.86,,28.5
2020-03-06,7.3,23.03,26.43,23.6,46.94,15.84,43.94,11.82,6.86,70.01,4.23,11.18,19.52,48.1,13.49,10.97,5.54,7.72,5.04,15.58,14.2,3.35,6.01,44.07,32.53,13.18,30.07,10.81,39.8,35.0,7.97,17.03,62.39,14.14,4.88,,5.51,12.25,10.42,15.99,6.24,36.52,59.65,4.25,46.66,120.5,63.82,8.96,,28.5
2020-03-13,6.35,18.33,19.75,20.81,34.46,15.4,34.34,10.05,6.35,63.38,3.86,10.66,17.41,35.38,11.19,,4.56,6.56,3.92,14.25,12.23,2.8,4.98,40.39,24.93,11.59,29.51,10.56,28.95,26.72,7.03,15.01,55.25,11.19,4.33,,4.39,10.4,8.62,11.21,5.57,30.68,53.09,3.6,41.11,101.0,60.69,7.33,,24.2
2020-03-20,6.18,17.13,18.68,20.08,29.56,14.59,33.77,9.07,6.27,57.48,3.98,10.37,17.24,35.94,11.65,8.01,4.14,6.41,3.86,13.35,11.59,2.68,4.66,39.86,24.36,11.59,28.4,10.43,32.51,23.85,6.68,15.86,48.34,10.34,4.72,,4.57,9.8,8.2,10.75,6.21,26.58,47.04,3.43,36.66,103.0,55.12,6.86,,20.4
2020-03-27,5.69,16.49,18.62,19.69,32.38,13.56,32.08,8.7,5.9,59.69,3.96,10.2,15.58,36.12,11.26,7.42,3.61,5.58,3.32,13.44,11.28,2.37,4.25,39.94,19.97,11.06,28.95,10.39,31.63,22.51,6.02,14.9,49.72,9.53,4.88,,4.08,8.21,7.56,9.01,5.6,27.7,44.24,3.2,38.57,96.9,57.63,6.37,,20.4
2020-04-03,5.51,16.58,19.35,20.25,36.04,13.75,30.29,8.61,5.59,60.28,4.22,9.88,16.12,36.74,10.76,7.63,3.87,6.08,3.45,12.53,10.61,2.37,4.29,42.37,20.64,11.29,28.9,10.33,33.66,23.0,6.08,15.36,47.96,9.01,5.23,,4.37,8.35,7.49,8.62,4.75,28.31,42.55,3.15,40.44,99.9,58.18,5.72,,19.5
2020-04-10,5.72,17.32,20.82,22.27,39.19,13.49,33.58,8.91,6.27,65.74,4.66,9.85,16.77,41.65,11.61,8.86,3.96,6.48,3.72,12.96,11.54,2.56,4.52,48.77,22.62,12.19,28.95,10.39,34.37,25.52,6.73,16.16,54.1,9.5,6.88,,5.08,9.01,7.91,10.23,4.88,30.51,49.48,3.31,42.22,109.1,61.0,6.08,,23.8
2020-04-17,6.06,22.11,21.1,25.31,41.28,14.77,38.73,9.21,6.86,65.59,4.73,9.88,18.51,42.02,12.99,9.48,4.26,7.13,4.5,14.94,12.12,2.88,4.95,49.09,25.87,12.52,29.34,10.35,34.92,26.46,7.14,16.5,63.46,10.45,7.08,,5.2,9.73,8.39,10.82,5.25,30.86,50.51,3.43,42.71,117.4,60.82,6.99,,26.5
2020-04-24,5.86,20.08,20.31,25.54,40.04,13.97,38.04,8.79,7.59,67.58,5.1,9.94,18.44,40.41,12.35,8.74,4.08,7.61,5.06,14.64,11.88,2.72,4.67,48.2,26.19,13.68,29.51,10.37,34.88,26.37,7.54,16.29,69.06,9.88,6.45,,5.06,9.1,8.08,10.36,5.02,29.77,47.93,3.36,41.33,115.2,62.96,6.68,,24.0
2020-05-01,5.92,22.02,20.09,26.55,39.36,14.55,39.36,9.16,7.5,68.76,5.03,9.75,18.36,39.35,13.17,9.78,4.09,7.41,5.12,14.85,12.15,2.76,4.64,47.64,25.78,13.61,29.62,11.1,33.99,25.22,8.33,15.97,62.54,9.67,6.26,,4.97,9.1,8.13,10.85,4.94,29.39,46.9,3.38,40.84,115.5,60.63,6.68,,23.1
2020-05-08,6.18,21.83,21.44,26.18,40.81,14.44,41.12,9.57,8.04,70.75,4.86,9.91,19.41,43.2,12.88,10.53,4.44,8.06,5.44,17.43,12.38,2.92,4.83,49.42,26.44,13.28,30.01,10.77,36.95,25.79,7.97,16.29,65.99,10.38,6.69,,5.16,9.52,8.93,11.28,5.13,31.76,52.28,3.46,43.33,120.0,64.31,7.43,,25.3
2020-05-15,6.27,21.56,21.78,27.3,41.11,14.88,42.06,9.57,8.77,70.06,4.8,10.07,20.32,44.01,13.77,10.57,4.53,8.1,6.17,18.54,12.75,2.92,4.93,50.31,25.91,13.58,29.29,11.59,37.54,27.48,7.9,16.71,66.07,10.41,6.1,,5.33,9.8,9.57,11.77,6.2,32.84,52.79,3.5,43.11,114.0,67.86,7.77,,24.1
2020-05-22,6.47,21.65,22.17,27.47,41.88,14.44,42.75,10.44,9.16,70.67,5.1,10.98,20.51,45.87,13.66,10.97,4.73,9.39,6.76,24.9,12.35,3.0,5.02,50.23,26.82,13.58,29.68,11.61,39.14,28.01,7.97,16.61,66.76,10.48,5.19,,5.46,10.2,9.94,11.64,5.96,35.0,56.41,3.64,42.84,114.0,70.06,7.87,,25.8
2020-05-29,6.61,24.41,22.63,28.03,42.56,14.15,47.71,10.3,10.34,70.22,5.21,11.24,20.3,46.18,13.88,11.19,4.79,9.44,6.95,27.34,12.75,3.12,5.0,50.8,26.69,13.98,29.9,12.84,38.93,27.96,8.09,16.64,67.68,10.48,5.51,,5.66,10.3,9.78,10.85,5.86,36.82,56.48,3.81,43.11,113.0,70.43,7.61,,27.5
2020-06-05,7.28,24.13,23.75,29.79,42.39,14.0,45.95,11.2,11.66,70.52,5.23,11.5,20.62,47.79,14.76,11.32,5.45,9.32,7.39,28.72,13.54,3.47,5.21,51.04,27.17,14.14,30.4,12.28,39.64,28.23,8.33,17.03,68.68,10.59,6.3,,6.0,10.55,10.13,11.44,6.23,38.46,57.0,4.11,42.22,114.3,73.0,7.98,,28.45
2020-06-12,7.07,24.5,23.98,29.21,41.15,14.3,42.37,10.67,10.82,68.85,5.01,11.63,19.9,46.3,14.02,10.66,5.33,9.13,7.67,26.61,13.45,3.43,5.14,47.39,27.14,13.68,30.57,11.82,38.13,26.37,8.25,16.4,65.99,10.9,6.3,,5.92,11.8,9.99,11.56,5.96,36.99,55.3,4.04,40.8,113.4,72.27,7.53,,25.9
2020-06-19,7.04,24.41,23.39,31.73,42.17,14.04,39.8,10.69,11.04,70.06,5.05,11.86,19.9,45.06,13.91,11.06,5.31,9.42,8.29,25.84,14.09,3.51,5.09,46.18,26.66,14.08,33.02,10.84,38.8,26.19,8.21,16.71,63.81,10.24,5.78,,5.85,11.9,9.68,10.82,5.96,36.91,56.41,4.09,43.24,110.0,70.43,7.43,,27.8
2020-06-26,6.81,24.69,22.51,32.03,40.47,13.78,41.93,10.33,11.13,69.3,5.21,11.54,19.84,44.81,13.88,10.44,5.02,9.37,8.54,24.9,13.68,3.47,5.05,45.69,26.57,14.51,34.74,11.35,38.63,26.41,8.05,16.61,63.23,10.24,5.51,,5.92,11.3,9.61,11.1,6.0,36.0,55.74,4.11,40.66,108.5,70.98,7.17,,26.2
2020-07-03,6.64,24.6,22.06,32.91,39.62,13.53,50.16,10.21,11.46,69.99,5.05,11.6,19.58,43.63,13.38,10.22,5.15,9.47,8.26,24.81,13.91,3.23,4.9,46.34,25.78,14.61,34.74,11.44,38.76,25.97,7.63,16.9,67.14,9.88,5.04,,5.79,11.0,9.35,10.77,5.84,35.87,57.37,4.13,40.08,108.0,70.8,6.94,,26.5
2020-07-10,6.93,24.78,23.42,31.67,40.81,13.34,49.59,10.9,11.21,70.75,5.15,11.44,20.24,46.12,13.59,10.44,5.28,9.56,8.19,26.1,14.0,3.43,5.02,46.1,26.16,14.71,35.41,11.56,39.1,26.54,7.93,17.03,79.04,10.31,5.15,,6.09,11.55,9.66,11.14,6.16,35.74,58.55,4.32,40.62,108.0,71.54,7.38,,27.05
2020-07-17,7.16,24.41,23.47,32.03,41.19,13.2,53.11,11.04,11.35,71.51,5.14,11.34,20.36,46.82,13.88,10.62,5.34,9.84,8.05,27.04,14.52,3.51,5.09,45.53,26.51,15.53,34.47,11.58,40.07,26.77,7.9,17.38,73.67,10.66,5.12,,6.38,11.6,9.73,11.59,6.24,35.78,59.36,4.58,40.66,109.0,72.47,7.51,,26.85
2020-07-24,6.7,24.5,21.55,30.24,37.15,13.2,46.2,10.19,,71.82,5.01,10.92,19.43,44.47,13.17,9.65,5.01,9.25,7.28,26.18,14.15,3.39,4.8,42.13,24.99,14.88,35.02,11.14,38.3,24.82,7.35,17.3,69.48,10.24,4.45,,5.81,10.9,9.21,10.85,5.87,35.0,56.04,4.51,39.11,103.8,68.93,6.91,,27.95
2020-07-31,6.5,24.04,20.68,29.4,34.42,12.76,41.93,9.71,9.78,70.05,4.8,10.76,18.84,42.65,12.96,8.77,4.74,9.13,6.62,25.71,13.25,3.23,4.58,40.91,23.51,14.42,36.25,11.26,35.6,22.87,7.22,17.27,64.46,9.29,4.64,,5.51,10.1,8.57,10.36,5.84,33.02,57.29,4.2,38.88,94.5,66.39,6.58,,25.1
2020-08-07,6.84,26.71,21.5,31.07,38.25,12.72,49.34,10.42,10.73,74.43,5.01,10.98,19.94,45.71,14.34,9.3,5.16,10.18,7.81,28.63,14.23,3.31,4.74,43.83,24.8,15.48,35.97,11.61,37.62,24.46,7.42,18.42,70.6,9.96,4.92,,5.79,10.45,9.05,10.7,5.93,35.82,58.69,4.53,38.88,100.3,71.66,6.92,,26.4
2020-08-14,7.3,26.9,22.0,30.95,39.06,12.72,49.28,10.76,10.66,73.82,5.18,11.05,20.24,47.08,14.65,9.56,5.43,10.14,7.81,27.9,14.23,3.47,4.99,43.26,26.22,15.37,35.13,12.17,39.31,25.04,7.89,18.79,70.98,9.78,4.92,,5.93,10.7,9.35,10.72,5.97,35.44,58.77,4.74,38.84,100.6,72.41,6.97,,26.85
2020-08-21,7.95,27.73,21.98,34.25,39.06,13.12,49.02,11.13,11.06,76.12,5.7,11.02,20.5,46.88,16.25,10.4,5.39,10.24,8.12,31.12,14.79,3.55,5.03,42.61,25.87,16.05,35.08,12.82,39.27,24.95,7.93,18.95,68.91,9.92,5.27,,5.97,11.05,9.61,10.62,6.24,35.82,58.62,4.95,38.26,99.6,71.73,7.14,,26.5
2020-08-28,8.03,,22.88,34.31,40.94,13.89,50.56,11.5,12.92,81.51,5.83,11.34,21.58,48.31,16.28,10.57,5.58,10.22,7.95,32.31,15.19,3.63,5.21,44.15,29.28,16.22,35.08,13.69,44.12,26.94,7.97,19.62,69.83,10.27,5.51,,6.14,11.35,10.2,11.22,6.33,36.04,57.96,5.28,39.95,100.6,74.02,7.69,,27.2
2020-09-04,7.92,37.86,23.75,33.77,43.71,13.49,49.12,11.91,12.9,78.51,5.94,11.08,21.62,48.57,16.58,10.53,5.88,10.5,8.26,30.96,15.47,3.63,5.25,45.61,29.69,16.26,34.97,14.25,44.36,26.86,8.21,19.86,73.74,10.2,5.51,,6.26,11.3,10.32,11.25,6.57,36.69,58.99,5.3,41.77,107.6,77.56,7.64,,28.5
2020-09-11,7.8,39.89,22.82,33.65,40.6,13.16,48.08,11.72,13.35,80.35,6.23,10.85,21.26,46.75,17.47,11.28,6.01,10.29,8.29,31.68,14.95,3.63,5.19,44.56,29.47,16.82,35.02,17.19,42.73,26.37,7.9,20.6,72.13,9.92,5.74,,6.4,11.15,10.06,11.06,6.57,35.57,57.29,5.25,40.48,105.8,76.81,7.44,,28.4
2020-09-18,8.14,38.41,23.13,36.52,41.49,13.67,47.82,11.82,13.3,81.2,6.25,11.05,22.14,47.21,17.8,11.19,5.89,10.81,9.9,32.89,15.07,4.1,5.46,43.91,29.82,16.65,35.58,17.8,43.33,26.77,7.9,21.45,72.44,10.03,5.7,,6.62,11.65,10.3,10.91,6.74,35.82,56.7,5.84,41.77,106.0,78.43,7.58,,28.5
2020-09-25,8.33,37.58,23.02,36.04,42.17,13.2,46.51,12.0,14.0,80.81,6.2,11.11,21.97,47.6,17.62,11.09,6.17,10.83,10.63,33.43,15.01,4.34,5.7,44.31,31.71,16.72,35.36,17.98,44.36,27.48,8.01,21.5,71.75,10.69,6.06,,6.68,13.3,10.58,10.88,6.67,37.16,56.85,6.19,41.24,105.6,79.23,7.59,,28.4
2020-10-02,8.63,37.22,22.94,37.0,41.32,13.86,44.82,12.34,13.77,81.43,6.38,11.05,21.75,46.82,17.91,11.28,6.35,11.23,10.77,32.94,15.04,4.69,5.78,43.83,32.82,16.43,35.36,18.22,43.5,27.03,8.37,21.37,70.79,11.4,6.06,,7.21,13.45,10.65,11.35,7.05,36.3,55.96,6.86,41.77,104.9,81.65,7.71,,27.3
2020-10-09,8.82,36.75,22.77,35.69,42.43,13.93,40.05,12.66,14.2,80.58,6.44,11.15,21.97,48.38,17.91,12.61,6.3,11.99,10.94,32.44,15.04,4.61,5.86,55.17,34.39,16.72,34.86,18.31,42.77,28.01,8.33,22.36,74.05,11.64,6.14,,7.32,13.55,10.09,11.2,7.06,36.65,56.78,7.7,41.6,104.4,80.66,7.62,,27.65
2020-10-16,9.27,36.75,23.81,34.13,45.92,13.45,35.49,14.27,13.59,79.97,6.29,11.28,23.01,49.09,17.43,12.84,6.38,12.24,10.49,32.22,14.73,4.97,5.96,64.81,34.2,16.33,34.69,17.75,42.94,30.18,8.13,22.14,72.32,11.26,6.37,,7.38,13.75,10.7,11.09,7.08,38.12,56.78,7.75,43.37,105.0,81.19,8.02,,27.5
2020-10-23,9.61,36.75,24.15,36.01,47.98,13.6,37.12,14.56,13.71,79.89,6.36,11.37,23.31,47.86,17.54,13.21,6.55,13.0,10.73,31.95,15.13,4.93,6.29,69.67,35.2,16.01,34.69,17.94,42.56,30.13,8.13,22.36,71.29,11.11,6.33,,7.27,14.55,11.34,10.78,6.99,37.81,58.62,7.84,46.22,105.3,83.16,8.37,,28.35
2020-10-30,9.04,36.39,21.72,34.06,43.65,12.75,36.79,13.28,13.22,78.43,6.01,11.18,22.27,45.84,17.36,13.02,6.22,12.85,10.46,30.87,15.5,,5.94,68.05,33.5,16.08,34.52,19.15,42.13,30.8,7.42,22.3,70.71,10.68,6.06,,6.95,13.3,10.09,9.72,6.47,35.87,56.04,7.68,47.33,101.2,81.65,7.69,,25.3
2020-11-06,9.42,36.29,22.03,33.56,44.95,12.9,37.05,13.85,13.87,79.2,6.34,11.24,22.66,46.1,17.39,14.04,6.46,12.79,11.75,32.13,15.26,,6.01,72.83,33.6,16.05,34.58,19.95,41.53,32.48,7.72,22.3,70.64,11.0,6.33,,6.97,13.35,10.2,9.88,6.65,36.73,55.82,,46.71,105.7,82.25,7.66,,25.6
2020-11-13,9.94,35.92,22.74,34.31,47.72,13.25,40.18,14.63,15.28,78.82,6.59,11.18,23.27,47.86,19.47,15.65,6.65,13.44,12.58,32.62,15.35,4.79,6.44,72.99,35.55,16.43,34.52,19.65,41.96,32.7,7.9,23.69,70.98,11.73,6.81,,7.23,13.9,10.87,9.8,6.89,37.55,57.73,7.72,47.73,112.7,81.19,7.98,,27.2
2020-11-20,10.24,35.19,23.25,37.26,49.1,13.17,39.92,15.2,15.8,78.89,6.36,11.21,23.87,53.26,19.91,17.49,6.64,15.02,12.83,32.13,16.4,4.81,6.44,66.43,35.45,16.29,34.3,20.95,43.5,32.62,8.04,23.69,73.67,12.71,6.73,,7.4,14.15,11.05,10.67,6.99,39.97,57.88,7.93,46.13,118.9,83.84,8.31,,27.65
2020-11-27,10.21,39.94,23.95,38.2,48.24,13.48,41.55,15.6,15.42,79.51,6.44,11.11,24.3,54.37,20.72,17.53,7.0,15.25,12.93,32.18,16.37,4.83,6.68,67.81,36.96,16.08,33.91,20.75,44.11,34.92,8.34,25.34,74.24,13.33,6.69,,7.86,14.5,11.2,10.62,7.23,40.84,61.2,7.87,46.75,119.0,83.01,8.8,,27.75
2020-12-04,10.24,38.45,23.5,38.77,47.89,14.1,40.32,15.89,15.91,81.28,6.38,11.08,24.09,55.67,21.32,18.45,7.08,15.54,12.83,34.1,16.71,5.05,6.99,69.67,36.44,16.86,33.63,21.72,43.68,34.79,9.4,25.02,78.31,13.95,6.69,,8.15,15.6,11.72,10.36,7.58,39.37,62.6,9.16,47.02,118.5,82.4,9.06,,28.0
2020-12-11,10.58,37.43,25.84,40.46,49.71,14.53,45.99,15.92,16.03,80.89,6.6,11.11,24.65,56.06,23.02,19.24,7.26,16.32,14.43,34.46,17.33,5.12,7.18,68.46,36.57,16.72,35.58,21.42,45.57,34.56,9.48,25.28,79.36,13.66,6.81,,9.57,15.8,12.12,10.07,7.72,42.0,62.67,9.02,47.46,122.2,85.13,9.22,,28.6
2020-12-18,10.66,38.08,26.52,40.34,49.36,15.03,46.19,16.07,16.18,80.28,6.66,11.18,24.61,55.28,24.24,23.33,7.73,16.24,15.16,35.39,17.18,5.23,7.71,68.95,36.8,16.75,36.75,21.84,46.25,34.52,9.77,24.81,78.24,14.38,6.81,,10.89,17.0,13.79,10.14,8.62,42.74,62.9,9.33,46.53,125.0,83.46,10.31,,30.15
2020-12-25,10.49,39.47,26.29,39.9,53.51,15.31,48.27,16.12,16.33,80.43,6.92,12.41,24.91,54.82,23.8,26.78,7.83,17.14,15.51,34.28,17.64,5.38,7.71,67.64,37.92,17.5,37.03,24.47,45.65,34.7,10.01,25.55,76.76,15.18,6.85,,12.31,16.95,13.96,10.51,9.4,42.52,64.59,9.22,47.06,125.9,82.4,10.59,,30.45
2021-01-01,10.54,38.36,27.48,39.27,57.05,16.58,50.69,16.05,17.24,79.97,6.96,12.51,25.56,56.39,24.13,27.57,7.75,17.44,15.44,34.1,18.17,5.38,7.68,72.88,38.04,17.43,36.75,25.71,46.94,36.17,11.07,26.06,75.6,15.22,6.69,,13.45,16.9,14.88,10.75,9.27,42.65,65.99,9.11,48.08,125.0,82.25,10.59,,31.4
2021-01-08,11.33,43.8,27.83,39.15,59.04,17.28,50.16,17.98,17.65,83.04,7.14,13.26,27.37,60.36,25.09,26.69,8.84,17.98,16.8,36.4,18.91,6.09,8.88,76.33,38.97,17.67,42.15,25.66,48.32,36.8,11.36,27.31,76.84,15.84,7.51,,13.88,19.4,16.86,12.15,9.86,45.66,71.08,9.77,49.68,126.5,85.45,11.58,,35.5
2021-01-15,11.35,48.13,28.03,40.21,59.99,18.48,54.21,18.35,17.82,83.04,7.27,14.3,28.8,59.64,26.46,29.82,9.1,18.72,17.64,36.22,21.08,6.48,8.93,76.25,40.89,17.71,40.37,27.61,48.15,36.84,11.68,28.48,77.73,17.29,7.55,,15.02,21.1,17.41,14.23,9.93,44.96,74.91,10.02,49.42,131.8,86.9,12.14,,36.7
2021-01-22,10.75,52.79,25.96,39.15,55.93,17.98,52.12,17.47,18.46,80.43,7.1,13.32,28.93,56.39,23.76,29.55,8.52,18.36,18.47,39.63,21.05,6.22,8.55,76.49,40.7,16.9,44.5,27.66,46.68,37.51,11.68,28.8,75.21,17.32,6.85,,13.72,19.95,17.15,13.96,9.59,44.87,73.22,9.6,46.66,133.8,82.94,11.89,,36.9
2021-01-29,10.06,52.14,22.89,37.39,48.84,16.16,48.27,14.17,16.77,77.66,6.09,10.95,27.11,49.68,22.06,22.46,7.28,16.47,16.28,36.12,19.78,5.49,7.83,70.1,42.46,16.61,45.17,27.86,42.13,37.11,9.69,27.15,62.69,13.08,5.74,,11.7,16.9,15.12,11.83,8.63,40.52,68.94,8.88,44.17,125.8,78.43,9.77,,32.05
2021-02-05,10.69,54.65,23.98,39.41,51.87,16.2,46.58,16.63,18.26,77.51,6.26,11.63,31.52,52.87,22.94,23.65,7.86,17.88,16.73,36.86,20.31,6.07,8.26,73.46,41.76,17.04,45.17,30.16,44.88,37.47,10.34,28.48,70.52,14.89,6.33,,12.8,18.3,17.15,12.15,9.24,43.57,73.22,9.95,47.77,131.1,83.62,12.06,,32.7
2021-02-12,10.71,53.07,23.41,38.96,51.78,16.55,45.01,16.44,18.46,77.66,6.12,11.57,32.26,52.94,22.65,22.14,7.86,17.58,16.73,38.43,19.78,6.37,8.26,72.72,41.44,16.71,44.5,31.36,45.57,37.33,10.05,30.34,69.86,15.91,6.1,,12.9,18.15,17.01,11.48,9.29,42.35,71.38,10.12,47.2,129.0,82.4,12.54,,31.55
2021-02-19,11.67,56.51,25.3,41.49,53.16,16.89,47.56,17.19,20.04,77.12,6.7,12.02,33.12,57.88,24.79,25.86,8.34,18.28,17.53,41.93,21.02,6.37,8.96,77.8,44.03,17.0,45.23,32.41,48.32,38.81,10.62,31.19,74.32,16.6,6.26,,13.47,18.7,18.28,12.56,9.59,44.13,76.02,10.57,48.44,131.8,82.4,13.23,,34.5
2021-02-26,12.4,53.53,25.02,40.84,51.09,16.51,48.21,17.3,21.93,77.28,6.47,11.76,32.95,58.14,24.79,26.55,8.21,19.18,18.47,44.42,19.78,6.37,9.23,74.03,43.2,16.6,44.83,31.46,50.04,37.91,10.26,30.18,72.89,15.76,6.26,,13.49,18.35,18.54,11.75,9.53,42.78,74.91,11.16,48.44,135.1,79.96,13.03,,33.2
2021-03-05,12.18,54.18,24.33,40.58,51.0,17.9,46.9,17.65,24.09,76.12,7.37,12.02,32.82,60.23,24.2,26.74,8.44,19.35,19.48,45.2,19.5,6.83,9.13,73.13,42.3,16.71,45.0,31.26,49.87,37.42,10.95,29.49,68.98,16.31,6.22,,13.59,18.7,18.52,11.83,9.86,42.0,72.56,12.17,47.24,136.8,78.59,13.62,,34.55
2021-03-12,12.36,53.72,24.87,40.32,52.3,18.41,50.75,17.63,24.57,78.05,7.28,11.96,33.08,59.32,23.68,28.44,8.7,19.54,19.66,47.0,19.32,7.16,9.43,71.57,41.95,17.15,46.3,33.55,47.8,37.33,11.19,29.54,69.56,17.29,6.96,,13.61,19.2,18.92,12.2,9.9,41.74,73.66,12.21,47.06,135.0,77.98,14.5,,34.65
2021-03-19,12.68,53.9,25.82,39.41,52.73,18.6,50.75,18.79,24.2,77.28,7.53,12.8,34.51,59.19,24.39,27.61,8.86,19.83,20.28,46.63,20.12,7.07,9.75,72.72,42.56,16.78,44.5,34.2,48.4,38.14,10.91,29.92,70.34,16.71,7.71,,13.53,19.6,19.84,12.39,10.0,41.04,72.11,12.84,48.17,130.5,77.59,14.73,,34.0
